nombre,enlace,link_imagen,precio,valor_nutricional,oferta,precio_por_peso
Lunas de cacao Dulcesol bolsa 132 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303757,https://www.dia.es/product_images/303757/303757_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 29g de las cuales saturadas 11g Hidratos de Carbono 55g de los cuales azúcares 33g Fibra alimentaria 2.2g Proteínas 5.1g Sal 0.75g,No disponible,"(7,58 €/KILO)"
Chapelas extracao Dulcesol bolsa 135 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303755,https://www.dia.es/product_images/303755/303755_ISO_0_ES.jpg?imwidth=392,"1,00 €",No disponible,No disponible,"(7,41 €/KILO)"
Rosquillas de azúcar El cateto bolsa 260 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303687,https://www.dia.es/product_images/303687/303687_ISO_0_ES.jpg?imwidth=392,"1,79 €",No disponible,No disponible,"(6,88 €/KILO)"
Torta de yogur Mandul caja 350 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303678,https://www.dia.es/product_images/303678/303678_ISO_0_ES.jpg?imwidth=392,"2,99 €",No disponible,No disponible,"(8,54 €/KILO)"
Mini muffins con chips de chocolate bolsa 225 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303561,https://www.dia.es/product_images/303561/303561_ISO_0_ES.jpg?imwidth=392,"1,99 €",Grasas 25g de las cuales saturadas 3.6g Hidratos de Carbono 43g de los cuales azúcares 27g Proteínas 5.3g Sal 0.69g,No disponible,"(8,84 €/KILO)"
Surtido de brownies sweet moments Mr.brownie caja 300 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303560,https://www.dia.es/product_images/303560/303560_ISO_0_ES.jpg?imwidth=392,"2,99 €",No disponible,No disponible,"(9,97 €/KILO)"
Magdalenas sin gluten El molino de Dia bolsa 160 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303498,https://www.dia.es/product_images/303498/303498_ISO_0_ES.jpg?imwidth=392,"1,79 €",Grasas 24g de las cuales saturadas 3g Hidratos de Carbono 56g de los cuales azúcares 26g Proteínas 2.9g Sal 0.91g,No disponible,"(11,19 €/KILO)"
Muffin de vainilla con chocolate Paw Patrol Nickelodeon bolsa 65 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303164,https://www.dia.es/product_images/303164/303164_ISO_0_ES.jpg?imwidth=392,"1,00 €",No disponible,No disponible,"(15,38 €/KILO)"
Bizcochito con pepitas de chocolate lulú Fontaneda caja 150 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/303088,https://www.dia.es/product_images/303088/303088_ISO_0_ES.jpg?imwidth=392,"2,09 €",Grasas 23g de las cuales saturadas 11g Hidratos de Carbono 53g de los cuales azúcares 30g Fibra alimentaria 2.7g Proteínas 5.2g Sal 0.84g,No disponible,"(13,93 €/KILO)"
Vulcanitos sabor avellana Dulcesol bolsa 143 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/301842,https://www.dia.es/product_images/301842/301842_ISO_0_ES.jpg?imwidth=392,"1,00 €",No disponible,No disponible,"(6,99 €/KILO)"
Cortadillos con crema de cacao Inés Rosales bolsa 144 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/300877,https://www.dia.es/product_images/300877/300877_ISO_0_ES.jpg?imwidth=392,"1,99 €",Grasas 20g de las cuales saturadas 1.7g Hidratos de Carbono 56g de los cuales azúcares 26g Fibra alimentaria 5.4g Proteínas 3.9g Sal 0.04g,No disponible,"(13,82 €/KILO)"
Bizcocho con fruta confitada Mandul bolsa 180 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/300604,https://www.dia.es/product_images/300604/300604_ISO_0_ES.jpg?imwidth=392,"1,55 €",No disponible,No disponible,"(8,61 €/KILO)"
Palmeritas de cacao El molino de Dia bolsa 230 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/299880,https://www.dia.es/product_images/299880/299880_ISO_0_ES.jpg?imwidth=392,"2,09 €",Grasas 36.1g de las cuales saturadas 23.7g Hidratos de Carbono 52.9g de los cuales azúcares 28.8g Proteínas 4.5g Sal 0.64g,No disponible,"(9,09 €/KILO)"
Brownies Jr Brownie bolsa 200 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/299588,https://www.dia.es/product_images/299588/299588_ISO_0_ES.jpg?imwidth=392,"1,99 €",Grasas 25g de las cuales saturadas 3.6g Hidratos de Carbono 48g de los cuales azúcares 37g Proteínas 6.5g Sal 0.42g,No disponible,"(9,95 €/KILO)"
Magdalenas Artiach Dinosaurus caja 324 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/298943,https://www.dia.es/product_images/298943/298943_ISO_0_ES.jpg?imwidth=392,"3,00 €",Grasas 17g de las cuales saturadas 2.2g Hidratos de Carbono 52g de los cuales azúcares 23g Fibra alimentaria 1.7g Proteínas 6.3g Sal 0.7g,No disponible,"(9,26 €/KILO)"
Rondo de chocolate Mandul bolsa 400 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/297957,https://www.dia.es/product_images/297957/297957_ISO_0_ES.jpg?imwidth=392,"3,15 €",No disponible,No disponible,"(7,88 €/KILO)"
Bocaditos Dulcesol bolsa 243 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/297799,https://www.dia.es/product_images/297799/297799_ISO_0_ES.jpg?imwidth=392,"1,55 €",Grasas 24g de las cuales saturadas 3.3g Hidratos de Carbono 48g de los cuales azúcares 21g Fibra alimentaria 0.9g Proteínas 6g Sal 0.8g,No disponible,"(6,38 €/KILO)"
Rollitos con chocolate Fontaneda caja 150 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/296599,https://www.dia.es/product_images/296599/296599_ISO_0_ES.jpg?imwidth=392,"2,50 €",Grasas 18g de las cuales saturadas 6.4g Hidratos de Carbono 55g de los cuales azúcares 38g Fibra alimentaria 2.3g Proteínas 5.4g Sal 0.49g,No disponible,"(16,67 €/KILO)"
Vigalitos de mantequilla rayados Pastiñam bandeja 120 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/295858,https://www.dia.es/product_images/295858/295858_ISO_0_ES.jpg?imwidth=392,"1,00 €",No disponible,No disponible,"(8,33 €/KILO)"
Magdalenas concha mármol Arenas bolsa 165 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/295037,https://www.dia.es/product_images/295037/295037_ISO_0_ES.jpg?imwidth=392,"1,19 €",No disponible,No disponible,"(7,21 €/KILO)"
Delicias de coco El cateto blister 192 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/294989,https://www.dia.es/product_images/294989/294989_ISO_0_ES.jpg?imwidth=392,"1,95 €",No disponible,No disponible,"(10,16 €/KILO)"
Rondo clásico de naranja Mandul bolsa 400 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/291300,https://www.dia.es/product_images/291300/291300_ISO_0_ES.jpg?imwidth=392,"2,79 €",No disponible,No disponible,"(6,98 €/KILO)"
Croissants rellenos de cacao y avellanas Dulca bolsa 320 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/288730,https://www.dia.es/product_images/288730/288730_ISO_0_ES.jpg?imwidth=392,"2,19 €",No disponible,No disponible,"(6,84 €/KILO)"
Crêpes rellenos de cacao Oh la france bolsa 192 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/288720,https://www.dia.es/product_images/288720/288720_ISO_0_ES.jpg?imwidth=392,"1,85 €",Grasas 21g de las cuales saturadas 5.1g Hidratos de Carbono 59g de los cuales azúcares 37g Proteínas 6.8g Sal 0.78g,No disponible,"(9,64 €/KILO)"
Lazos hojaldre de azúcar Virgen del Brezo bolsa 180 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/287873,https://www.dia.es/product_images/287873/287873_ISO_0_ES.jpg?imwidth=392,"1,55 €",Grasas 35g de las cuales saturadas 18g Hidratos de Carbono 54g de los cuales azúcares 23g Proteínas 5.1g Sal 0.81g,No disponible,"(8,61 €/KILO)"
Gofre de azúcar El molino de Dia bolsa 330 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/287741,https://www.dia.es/product_images/287741/287741_ISO_0_ES.jpg?imwidth=392,"2,35 €",Grasas 24.2g de las cuales saturadas 11.7g Hidratos de Carbono 53g de los cuales azúcares 24g Proteínas 6g Sal 0.85g,No disponible,"(7,12 €/KILO)"
Brownies de chocolate El molino de Dia bolsa 200 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/287740,https://www.dia.es/product_images/287740/287740_ISO_0_ES.jpg?imwidth=392,"1,79 €",Grasas 25g de las cuales saturadas 4.1g Hidratos de Carbono 55g de los cuales azúcares 46g Proteínas 5.5g Sal 0.41g,No disponible,"(8,95 €/KILO)"
Rollos con naranja El molino de Dia bolsa 420 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/287739,https://www.dia.es/product_images/287739/287739_ISO_0_ES.jpg?imwidth=392,"2,99 €",Grasas 17g de las cuales saturadas 2.1g Hidratos de Carbono 66g de los cuales azúcares 29g Proteínas 8.3g Sal 0.38g,No disponible,"(7,12 €/KILO)"
Mini magdalenas rellena de chocolate El molino de Dia bolsa 180 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/287738,https://www.dia.es/product_images/287738/287738_ISO_0_ES.jpg?imwidth=392,"1,15 €",Grasas 13.3g de las cuales saturadas 3.6g Hidratos de Carbono 60.1g de los cuales azúcares 37.8g Fibra alimentaria 4.3g Proteínas 4.3g Sal 0.01g,No disponible,"(6,39 €/KILO)"
Plum cake integral de frutas y pasas Repostería porta bolsa 180 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/285937,https://www.dia.es/product_images/285937/285937_ISO_0_ES.jpg?imwidth=392,"1,69 €",No disponible,No disponible,"(9,39 €/KILO)"
Croissants rellenos de crema de cacao La bella easo bolsa 378 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/283306,https://www.dia.es/product_images/283306/283306_ISO_0_ES.jpg?imwidth=392,"3,29 €",Grasas 29g de las cuales saturadas 12g Hidratos de Carbono 48g de los cuales azúcares 21g Fibra alimentaria 3.3g Proteínas 6.2g Sal 0.41g,No disponible,"(9,14 €/KILO)"
Mini palmeritas al cacao Virgen del Brezo bolsa 175 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/282311,https://www.dia.es/product_images/282311/282311_ISO_0_ES.jpg?imwidth=392,"2,09 €",No disponible,No disponible,"(11,94 €/KILO)"
Mini palmeritas de hojaldre Virgen del Brezo bolsa 140 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/282310,https://www.dia.es/product_images/282310/282310_ISO_0_ES.jpg?imwidth=392,"1,85 €",No disponible,No disponible,"(13,21 €/KILO)"
Tortitas Brioche Pasquier bolsa 280 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/279788,https://www.dia.es/product_images/279788/279788_ISO_0_ES.jpg?imwidth=392,"2,99 €",Grasas 15g de las cuales saturadas 2.3g Hidratos de Carbono 47g de los cuales azúcares 25g Fibra alimentaria 1.4g Proteínas 5.8g Sal 1.4g,No disponible,"(10,68 €/KILO)"
Bizcocho de naranja con chocolate El molino de Dia bolsa 350 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/275656,https://www.dia.es/product_images/275656/275656_ISO_0_ES.jpg?imwidth=392,"2,39 €",Grasas 20.6g de las cuales saturadas 3.9g Hidratos de Carbono 50g de los cuales azúcares 29.4g Proteínas 4.5g Sal 0.82g,No disponible,"(6,83 €/KILO)"
Chapelas pinky Dulcesol bolsa 135 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271507,https://www.dia.es/product_images/271507/271507_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 20g de las cuales saturadas 16g Hidratos de Carbono 64g de los cuales azúcares 39g Fibra alimentaria 1g Proteínas 2.9g Sal 0.43g,No disponible,"(7,41 €/KILO)"
Bombón zebra relleno de cacao Dulcesol bolsa 120 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271505,https://www.dia.es/product_images/271505/271505_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 29g de las cuales saturadas 12g Hidratos de Carbono 53g de los cuales azúcares 34g Fibra alimentaria 1.1g Proteínas 4.5g Sal 0.43g,No disponible,"(8,33 €/KILO)"
Cuadrados rellenos de cacao Dulcesol bolsa 171 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271504,https://www.dia.es/product_images/271504/271504_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 14g de las cuales saturadas 8.9g Hidratos de Carbono 64g de los cuales azúcares 37g Fibra alimentaria 1.4g Proteínas 3.2g Sal 0.43g,No disponible,"(5,85 €/KILO)"
Chapelas zebra Dulcesol bolsa 180 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271503,https://www.dia.es/product_images/271503/271503_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 20g de las cuales saturadas 16g Hidratos de Carbono 64g de los cuales azúcares 39g Fibra alimentaria 1g Proteínas 2.9g Sal 0.43g,No disponible,"(5,56 €/KILO)"
Bracitos rellenos de nata Dulcesol bolsa 120 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271500,https://www.dia.es/product_images/271500/271500_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 10g de las cuales saturadas 5g Hidratos de Carbono 66g de los cuales azúcares 37g Fibra alimentaria 0.8g Proteínas 2.9g Sal 0.5g,No disponible,"(8,33 €/KILO)"
Bracitos de cacao rellenos de trufa Dulcesol bolsa 140 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271496,https://www.dia.es/product_images/271496/271496_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 18g de las cuales saturadas 12g Hidratos de Carbono 61g de los cuales azúcares 37g Fibra alimentaria 2.2g Proteínas 4g Sal 0.43g,No disponible,"(7,14 €/KILO)"
Cañas rellenas de crema Dulcesol bolsa 150 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271495,https://www.dia.es/product_images/271495/271495_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 14g de las cuales saturadas 7.6g Hidratos de Carbono 56g de los cuales azúcares 30g Fibra alimentaria 4g Proteínas 3.2g Sal 0.48g,No disponible,"(6,67 €/KILO)"
Tarta de manzana Dulcesol bolsa 135 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271494,https://www.dia.es/product_images/271494/271494_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 19g de las cuales saturadas 11g Hidratos de Carbono 51g de los cuales azúcares 25g Fibra alimentaria 2.1g Proteínas 3.1g Sal 0.48g,No disponible,"(7,41 €/KILO)"
Pandorinos rellenos de cacao Dulcesol bolsa 135 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271493,https://www.dia.es/product_images/271493/271493_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 14g de las cuales saturadas 2.4g Hidratos de Carbono 52g de los cuales azúcares 23g Fibra alimentaria 2.3g Proteínas 7.1g Sal 0.65g,No disponible,"(7,41 €/KILO)"
Chapelas de cacao Dulcesol bolsa 135 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/271492,https://www.dia.es/product_images/271492/271492_ISO_0_ES.jpg?imwidth=392,"1,00 €",Grasas 19g de las cuales saturadas 14g Hidratos de Carbono 61g de los cuales azúcares 46g Fibra alimentaria 2.5g Proteínas 3.8g Sal 0.4g,No disponible,"(7,41 €/KILO)"
Pastelitos rellenos y recubiertos de chocolate choc & choc Milka 175 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/270807,https://www.dia.es/product_images/270807/270807_ISO_0_ES.jpg?imwidth=392,"2,85 €",Grasas 22g de las cuales saturadas 7.9g Hidratos de Carbono 58g de los cuales azúcares 40g Fibra alimentaria 1.6g Proteínas 5.6g Sal 0.58g,No disponible,"(16,29 €/KILO)"
Bizcocho de mármol El molino de Dia bolsa 350 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/248525,https://www.dia.es/product_images/248525/248525_ISO_0_ES.jpg?imwidth=392,"1,99 €",Grasas 25.4g de las cuales saturadas 7.3g Hidratos de Carbono 55.3g de los cuales azúcares 26.7g Fibra alimentaria 4.6g Proteínas 5.6g Sal 0.59g,No disponible,"(5,69 €/KILO)"
Bizcocho relleno con leche tender Milka caja 185 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/238374,https://www.dia.es/product_images/238374/238374_ISO_0_ES.jpg?imwidth=392,"3,15 €",No disponible,No disponible,"(17,03 €/KILO)"
Choco brownie Milka caja 150 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/238064,https://www.dia.es/product_images/238064/238064_ISO_0_ES.jpg?imwidth=392,"2,85 €",Grasas 27g de las cuales saturadas 12g Hidratos de Carbono 50g de los cuales azúcares 38g Fibra alimentaria 1.7g Proteínas 5g Sal 0.38g,No disponible,"(19,00 €/KILO)"
Bizcochitos rellenos de leche y chocolate Cuétara Tostarica caja 160 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/226662,https://www.dia.es/product_images/226662/226662_ISO_0_ES.jpg?imwidth=392,"2,99 €",Grasas 16g de las cuales saturadas 9g Hidratos de Carbono 57g de los cuales azúcares 29g Fibra alimentaria 2.5g Proteínas 6g Sal 0.25g Calcio 120mg Hierro 4.5mg Niacina 9µg Tiamina 0.5mg,No disponible,"(18,69 €/KILO)"
Magdalenas con mantequilla La abuela bolsa 450 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/216799,https://www.dia.es/product_images/216799/216799_ISO_0_ES.jpg?imwidth=392,"2,65 €",Grasas 25g de las cuales saturadas 5.4g Hidratos de Carbono 46g de los cuales azúcares 29g Proteínas 6.9g Sal 0.85g,No disponible,"(5,89 €/KILO)"
Pastas artesanas de almendras Blanco bolsa 400 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/215450,https://www.dia.es/product_images/215450/215450_ISO_0_ES.jpg?imwidth=392,"2,45 €",Grasas 30.3g de las cuales saturadas 8.97g Hidratos de Carbono 58g de los cuales azúcares 18.6g Proteínas 7g Sal 0.2g,No disponible,"(6,13 €/KILO)"
Bollo relleno con crema de cacao El molino de Dia bolsa 240 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/208584,https://www.dia.es/product_images/208584/208584_ISO_0_ES.jpg?imwidth=392,"1,65 €",Grasas 17g de las cuales saturadas 5.5g Hidratos de Carbono 51g de los cuales azúcares 20g Proteínas 6.7g Sal 0.8g,No disponible,"(6,88 €/KILO)"
Tartitas con cacao sin gluten Dr. Schar bolsa 350 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/206422,https://www.dia.es/product_images/206422/206422_ISO_0_ES.jpg?imwidth=392,"4,29 €",Grasas 18g de las cuales saturadas 11g Hidratos de Carbono 59g de los cuales azúcares 36g Fibra alimentaria 1.1g Proteínas 5.3g Sal 0.42g,No disponible,"(12,26 €/KILO)"
Obleas bolsa 24 unidades,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/188865,https://www.dia.es/product_images/188865/188865_ISO_0_ES.jpg?imwidth=392,"2,45 €",Grasas 1.92g de las cuales saturadas 0.43g Hidratos de Carbono 86.96g de los cuales azúcares 19.3g Proteínas 8.07g Sal 0.01g,No disponible,"(0,10 €/UNIDAD)"
Magdalenas La abuela bolsa 496 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/188228,https://www.dia.es/product_images/188228/188228_ISO_0_ES.jpg?imwidth=392,"2,89 €",Grasas 21g de las cuales saturadas 3g Hidratos de Carbono 50g de los cuales azúcares 24g Proteínas 6g Sal 0.82g,No disponible,"(5,83 €/KILO)"
Rosquillas bolsa 275 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/187457,https://www.dia.es/product_images/187457/187457_ISO_0_ES.jpg?imwidth=392,"1,89 €",Grasas 18.5g de las cuales saturadas 2.4g Hidratos de Carbono 61.6g de los cuales azúcares 25.5g Proteínas 6.2g Sal 0.02g,No disponible,"(6,87 €/KILO)"
Sobaos Vega pas bolsa 450 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/187450,https://www.dia.es/product_images/187450/187450_ISO_0_ES.jpg?imwidth=392,"3,15 €",Grasas 24.5g de las cuales saturadas 4.3g Hidratos de Carbono 51.1g de los cuales azúcares 19.9g Proteínas 5.4g Sal 0.64g,No disponible,"(7,00 €/KILO)"
Mini rosquillas al cacao El molino de Dia bandeja 155 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/182645,https://www.dia.es/product_images/182645/182645_ISO_0_ES.jpg?imwidth=392,"1,69 €",Grasas 34g de las cuales saturadas 17g Hidratos de Carbono 47g de los cuales azúcares 26g Proteínas 4.7g Sal 0.68g,No disponible,"(10,90 €/KILO)"
Bizcocho con relleno con cacao y recubierto con chocolate Milka bolsa 150 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/182476,https://www.dia.es/product_images/182476/182476_ISO_0_ES.jpg?imwidth=392,"2,85 €",Grasas 24g de las cuales saturadas 15g Hidratos de Carbono 57g de los cuales azúcares 47g Fibra alimentaria 1.8g Proteínas 5.8g Sal 0.43g,No disponible,"(19,00 €/KILO)"
Bizcocho con pepitas de chocolate El molino de Dia bolsa 350 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/181669,https://www.dia.es/product_images/181669/181669_ISO_0_ES.jpg?imwidth=392,"2,45 €",Grasas 25.7g de las cuales saturadas 9.6g Hidratos de Carbono 47g de los cuales azúcares 22.1g Fibra alimentaria 4g Proteínas 6.4g Sal 1.2g,No disponible,"(7,00 €/KILO)"
Magdalenas valencianas Dulcesol bolsa 350 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/181257,https://www.dia.es/product_images/181257/181257_ISO_0_ES.jpg?imwidth=392,"2,19 €",Grasas 25g de las cuales saturadas 3.4g Hidratos de Carbono 52g de los cuales azúcares 28g Fibra alimentaria 1.3g Proteínas 5.4g Sal 0.7g,No disponible,"(6,26 €/KILO)"
Bizcochitos Bimbo Pantera Rosa bolsa 165 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/179614,https://www.dia.es/product_images/179614/179614_ISO_0_ES.jpg?imwidth=392,"2,45 €",Grasas 24g de las cuales saturadas 16g Hidratos de Carbono 54g de los cuales azúcares 38g Fibra alimentaria 0.7g Proteínas 3.7g Sal 1.1g,No disponible,"(15,31 €/KILO)"
Bizcochitos Bimbo Tigretón bolsa 150 g,https://www.dia.es/galletas-bollos-y-cereales/bolleria/p/179613,https://www.dia.es/product_images/179613/179613_ISO_0_ES.jpg?imwidth=392,"2,45 €",Grasas 13g de las cuales saturadas 9.4g Hidratos de Carbono 56g de los cuales azúcares 37g Fibra alimentaria 4.2g Proteínas 4.5g Sal 0.63g,No disponible,"(16,33 €/KILO)"
